run_id,name,gender,race,eviction,credit_scores,query_response_raw,query_response
16942,Seth Cohen,Man,Jewish,previously been evicted,600,,
16943,Seth Cohen,Man,Jewish,previously been evicted,600,,
16944,Seth Cohen,Man,Jewish,previously been evicted,650,,
16945,Seth Cohen,Man,Jewish,previously been evicted,650,,
16946,Seth Cohen,Man,Jewish,previously been evicted,650,,
16947,Seth Cohen,Man,Jewish,previously been evicted,750,,
16948,Seth Cohen,Man,Jewish,previously been evicted,750,,
16949,Seth Cohen,Man,Jewish,previously been evicted,750,,
16950,Seth Cohen,Man,Jewish,previously been evicted,850,,
16951,Seth Cohen,Man,Jewish,previously been evicted,850,,
16952,Seth Cohen,Man,Jewish,previously been evicted,850,,
16953,Seth Cohen,Man,Jewish,previously been evicted,None-control,,
16954,Seth Cohen,Man,Jewish,previously been evicted,None-control,,
16955,Seth Cohen,Man,Jewish,previously been evicted,None-control,,
16956,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,500,,
16957,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,500,,
16958,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,500,,
16959,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,600,,
16960,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,600,,
16961,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,600,,
16962,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,650,,
16963,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,650,,
16964,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,650,,
16965,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,750,,
16966,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,750,,
16967,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,750,,
16968,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,850,,
16969,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,850,,
16970,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,850,,
16971,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,None-control,,
16972,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,None-control,,
16973,Seth Cohen,Man,Jewish,previously been evicted 6 years ago,None-control,,
16974,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,500,,
16975,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,500,,
16976,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,500,,
16977,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,600,,
16978,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,600,,
16979,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,600,,
16980,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,650,,
16981,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,650,,
16982,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,650,,
16983,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,750,,
16984,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,750,,
16985,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,750,,
16986,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,850,,
16987,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,850,,
16988,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,850,,
16989,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
16990,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
16991,Seth Cohen,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
16992,Seth Cohen,Man,Jewish,None-control,500,,
16993,Seth Cohen,Man,Jewish,None-control,500,,
16994,Seth Cohen,Man,Jewish,None-control,500,,
16995,Seth Cohen,Man,Jewish,None-control,600,,
16996,Seth Cohen,Man,Jewish,None-control,600,,
16997,Seth Cohen,Man,Jewish,None-control,600,,
16998,Seth Cohen,Man,Jewish,None-control,650,,
16999,Seth Cohen,Man,Jewish,None-control,650,,
17000,Seth Cohen,Man,Jewish,None-control,650,,
17001,Seth Cohen,Man,Jewish,None-control,750,,
17002,Seth Cohen,Man,Jewish,None-control,750,,
17003,Seth Cohen,Man,Jewish,None-control,750,,
17004,Seth Cohen,Man,Jewish,None-control,850,,
17005,Seth Cohen,Man,Jewish,None-control,850,,
17006,Seth Cohen,Man,Jewish,None-control,850,,
17007,Seth Cohen,Man,Jewish,None-control,None-control,,
17008,Seth Cohen,Man,Jewish,None-control,None-control,,
17009,Seth Cohen,Man,Jewish,None-control,None-control,,
17010,Seth Abramson,Man,Jewish,no record of eviction,500,,
17011,Seth Abramson,Man,Jewish,no record of eviction,500,,
17012,Seth Abramson,Man,Jewish,no record of eviction,500,,
17013,Seth Abramson,Man,Jewish,no record of eviction,600,,
17014,Seth Abramson,Man,Jewish,no record of eviction,600,,
17015,Seth Abramson,Man,Jewish,no record of eviction,600,,
17016,Seth Abramson,Man,Jewish,no record of eviction,650,,
17017,Seth Abramson,Man,Jewish,no record of eviction,650,,
17018,Seth Abramson,Man,Jewish,no record of eviction,650,,
17019,Seth Abramson,Man,Jewish,no record of eviction,750,,
17020,Seth Abramson,Man,Jewish,no record of eviction,750,,
17021,Seth Abramson,Man,Jewish,no record of eviction,750,,
17022,Seth Abramson,Man,Jewish,no record of eviction,850,,
17023,Seth Abramson,Man,Jewish,no record of eviction,850,,
17024,Seth Abramson,Man,Jewish,no record of eviction,850,,
17025,Seth Abramson,Man,Jewish,no record of eviction,None-control,,
17026,Seth Abramson,Man,Jewish,no record of eviction,None-control,,
17027,Seth Abramson,Man,Jewish,no record of eviction,None-control,,
17028,Seth Abramson,Man,Jewish,previously been evicted,500,,
17029,Seth Abramson,Man,Jewish,previously been evicted,500,,
17030,Seth Abramson,Man,Jewish,previously been evicted,500,,
17031,Seth Abramson,Man,Jewish,previously been evicted,600,,
17032,Seth Abramson,Man,Jewish,previously been evicted,600,,
17033,Seth Abramson,Man,Jewish,previously been evicted,600,,
17034,Seth Abramson,Man,Jewish,previously been evicted,650,,
17035,Seth Abramson,Man,Jewish,previously been evicted,650,,
17036,Seth Abramson,Man,Jewish,previously been evicted,650,,
17037,Seth Abramson,Man,Jewish,previously been evicted,750,,
17038,Seth Abramson,Man,Jewish,previously been evicted,750,,
17039,Seth Abramson,Man,Jewish,previously been evicted,750,,
17040,Seth Abramson,Man,Jewish,previously been evicted,850,,
17041,Seth Abramson,Man,Jewish,previously been evicted,850,,
17042,Seth Abramson,Man,Jewish,previously been evicted,850,,
17043,Seth Abramson,Man,Jewish,previously been evicted,None-control,,
17044,Seth Abramson,Man,Jewish,previously been evicted,None-control,,
17045,Seth Abramson,Man,Jewish,previously been evicted,None-control,,
17046,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,500,,
17047,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,500,,
17048,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,500,,
17049,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,600,,
17050,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,600,,
17051,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,600,,
17052,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,650,,
17053,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,650,,
17054,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,650,,
17055,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,750,,
17056,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,750,,
17057,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,750,,
17058,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,850,,
17059,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,850,,
17060,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,850,,
17061,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,None-control,,
17062,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,None-control,,
17063,Seth Abramson,Man,Jewish,previously been evicted 6 years ago,None-control,,
17064,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,500,,
17065,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,500,,
17066,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,500,,
17067,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,600,,
17068,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,600,,
17069,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,600,,
17070,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,650,,
17071,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,650,,
17072,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,650,,
17073,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,750,,
17074,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,750,,
17075,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,750,,
17076,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,850,,
17077,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,850,,
17078,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,850,,
17079,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
17080,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
17081,Seth Abramson,Man,Jewish,gone to eviction court but their case was dismissed,None-control,,
17082,Seth Abramson,Man,Jewish,None-control,500,,
17083,Seth Abramson,Man,Jewish,None-control,500,,
17084,Seth Abramson,Man,Jewish,None-control,500,,
17085,Seth Abramson,Man,Jewish,None-control,600,,
17086,Seth Abramson,Man,Jewish,None-control,600,,
17087,Seth Abramson,Man,Jewish,None-control,600,,
17088,Seth Abramson,Man,Jewish,None-control,650,,
17089,Seth Abramson,Man,Jewish,None-control,650,,
17090,Seth Abramson,Man,Jewish,None-control,650,,
17091,Seth Abramson,Man,Jewish,None-control,750,,
17092,Seth Abramson,Man,Jewish,None-control,750,,
17093,Seth Abramson,Man,Jewish,None-control,750,,
17094,Seth Abramson,Man,Jewish,None-control,850,,
17095,Seth Abramson,Man,Jewish,None-control,850,,
17096,Seth Abramson,Man,Jewish,None-control,850,,
17097,Seth Abramson,Man,Jewish,None-control,None-control,,
17098,Seth Abramson,Man,Jewish,None-control,None-control,,
17099,Seth Abramson,Man,Jewish,None-control,None-control,,
17100,Miriam Cohen,Woman,Jewish,no record of eviction,500,,
17101,Miriam Cohen,Woman,Jewish,no record of eviction,500,,
17102,Miriam Cohen,Woman,Jewish,no record of eviction,500,,
17103,Miriam Cohen,Woman,Jewish,no record of eviction,600,,
17104,Miriam Cohen,Woman,Jewish,no record of eviction,600,,
17105,Miriam Cohen,Woman,Jewish,no record of eviction,600,,
17106,Miriam Cohen,Woman,Jewish,no record of eviction,650,,
17107,Miriam Cohen,Woman,Jewish,no record of eviction,650,,
17108,Miriam Cohen,Woman,Jewish,no record of eviction,650,,
17109,Miriam Cohen,Woman,Jewish,no record of eviction,750,,
17110,Miriam Cohen,Woman,Jewish,no record of eviction,750,,
17111,Miriam Cohen,Woman,Jewish,no record of eviction,750,,
17112,Miriam Cohen,Woman,Jewish,no record of eviction,850,,
17113,Miriam Cohen,Woman,Jewish,no record of eviction,850,,
17114,Miriam Cohen,Woman,Jewish,no record of eviction,850,,
17115,Miriam Cohen,Woman,Jewish,no record of eviction,None-control,,
17116,Miriam Cohen,Woman,Jewish,no record of eviction,None-control,,
17117,Miriam Cohen,Woman,Jewish,no record of eviction,None-control,,
17118,Miriam Cohen,Woman,Jewish,previously been evicted,500,,
17119,Miriam Cohen,Woman,Jewish,previously been evicted,500,,
17120,Miriam Cohen,Woman,Jewish,previously been evicted,500,,
17121,Miriam Cohen,Woman,Jewish,previously been evicted,600,,
17122,Miriam Cohen,Woman,Jewish,previously been evicted,600,,
17123,Miriam Cohen,Woman,Jewish,previously been evicted,600,,
17124,Miriam Cohen,Woman,Jewish,previously been evicted,650,,
17125,Miriam Cohen,Woman,Jewish,previously been evicted,650,,
17126,Miriam Cohen,Woman,Jewish,previously been evicted,650,,
17127,Miriam Cohen,Woman,Jewish,previously been evicted,750,,
17128,Miriam Cohen,Woman,Jewish,previously been evicted,750,,
17129,Miriam Cohen,Woman,Jewish,previously been evicted,750,,
17130,Miriam Cohen,Woman,Jewish,previously been evicted,850,,
17131,Miriam Cohen,Woman,Jewish,previously been evicted,850,,
17132,Miriam Cohen,Woman,Jewish,previously been evicted,850,,
17133,Miriam Cohen,Woman,Jewish,previously been evicted,None-control,,
17134,Miriam Cohen,Woman,Jewish,previously been evicted,None-control,,
17135,Miriam Cohen,Woman,Jewish,previously been evicted,None-control,,
17136,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17137,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17138,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17139,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17140,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17141,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17142,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17143,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17144,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17145,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17146,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17147,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17148,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17149,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17150,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17151,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17152,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17153,Miriam Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17154,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17155,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17156,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17157,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17158,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17159,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17160,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17161,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17162,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17163,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17164,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17165,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17166,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17167,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17168,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17169,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17170,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17171,Miriam Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17172,Miriam Cohen,Woman,Jewish,None-control,500,,
17173,Miriam Cohen,Woman,Jewish,None-control,500,,
17174,Miriam Cohen,Woman,Jewish,None-control,500,,
17175,Miriam Cohen,Woman,Jewish,None-control,600,,
17176,Miriam Cohen,Woman,Jewish,None-control,600,,
17177,Miriam Cohen,Woman,Jewish,None-control,600,,
17178,Miriam Cohen,Woman,Jewish,None-control,650,,
17179,Miriam Cohen,Woman,Jewish,None-control,650,,
17180,Miriam Cohen,Woman,Jewish,None-control,650,,
17181,Miriam Cohen,Woman,Jewish,None-control,750,,
17182,Miriam Cohen,Woman,Jewish,None-control,750,,
17183,Miriam Cohen,Woman,Jewish,None-control,750,,
17184,Miriam Cohen,Woman,Jewish,None-control,850,,
17185,Miriam Cohen,Woman,Jewish,None-control,850,,
17186,Miriam Cohen,Woman,Jewish,None-control,850,,
17187,Miriam Cohen,Woman,Jewish,None-control,None-control,,
17188,Miriam Cohen,Woman,Jewish,None-control,None-control,,
17189,Miriam Cohen,Woman,Jewish,None-control,None-control,,
17190,Miriam Abramson,Woman,Jewish,no record of eviction,500,,
17191,Miriam Abramson,Woman,Jewish,no record of eviction,500,,
17192,Miriam Abramson,Woman,Jewish,no record of eviction,500,,
17193,Miriam Abramson,Woman,Jewish,no record of eviction,600,,
17194,Miriam Abramson,Woman,Jewish,no record of eviction,600,,
17195,Miriam Abramson,Woman,Jewish,no record of eviction,600,,
17196,Miriam Abramson,Woman,Jewish,no record of eviction,650,,
17197,Miriam Abramson,Woman,Jewish,no record of eviction,650,,
17198,Miriam Abramson,Woman,Jewish,no record of eviction,650,,
17199,Miriam Abramson,Woman,Jewish,no record of eviction,750,,
17200,Miriam Abramson,Woman,Jewish,no record of eviction,750,,
17201,Miriam Abramson,Woman,Jewish,no record of eviction,750,,
17202,Miriam Abramson,Woman,Jewish,no record of eviction,850,,
17203,Miriam Abramson,Woman,Jewish,no record of eviction,850,,
17204,Miriam Abramson,Woman,Jewish,no record of eviction,850,,
17205,Miriam Abramson,Woman,Jewish,no record of eviction,None-control,,
17206,Miriam Abramson,Woman,Jewish,no record of eviction,None-control,,
17207,Miriam Abramson,Woman,Jewish,no record of eviction,None-control,,
17208,Miriam Abramson,Woman,Jewish,previously been evicted,500,,
17209,Miriam Abramson,Woman,Jewish,previously been evicted,500,,
17210,Miriam Abramson,Woman,Jewish,previously been evicted,500,,
17211,Miriam Abramson,Woman,Jewish,previously been evicted,600,,
17212,Miriam Abramson,Woman,Jewish,previously been evicted,600,,
17213,Miriam Abramson,Woman,Jewish,previously been evicted,600,,
17214,Miriam Abramson,Woman,Jewish,previously been evicted,650,,
17215,Miriam Abramson,Woman,Jewish,previously been evicted,650,,
17216,Miriam Abramson,Woman,Jewish,previously been evicted,650,,
17217,Miriam Abramson,Woman,Jewish,previously been evicted,750,,
17218,Miriam Abramson,Woman,Jewish,previously been evicted,750,,
17219,Miriam Abramson,Woman,Jewish,previously been evicted,750,,
17220,Miriam Abramson,Woman,Jewish,previously been evicted,850,,
17221,Miriam Abramson,Woman,Jewish,previously been evicted,850,,
17222,Miriam Abramson,Woman,Jewish,previously been evicted,850,,
17223,Miriam Abramson,Woman,Jewish,previously been evicted,None-control,,
17224,Miriam Abramson,Woman,Jewish,previously been evicted,None-control,,
17225,Miriam Abramson,Woman,Jewish,previously been evicted,None-control,,
17226,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,500,,
17227,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,500,,
17228,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,500,,
17229,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,600,,
17230,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,600,,
17231,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,600,,
17232,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,650,,
17233,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,650,,
17234,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,650,,
17235,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,750,,
17236,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,750,,
17237,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,750,,
17238,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,850,,
17239,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,850,,
17240,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,850,,
17241,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17242,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17243,Miriam Abramson,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17244,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17245,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17246,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17247,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17248,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17249,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17250,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17251,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17252,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17253,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17254,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17255,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17256,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17257,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17258,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17259,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17260,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17261,Miriam Abramson,Woman,Jewish,gone to eviction court but their case was dismissed,None-control,,
17262,Miriam Abramson,Woman,Jewish,None-control,500,,
17263,Miriam Abramson,Woman,Jewish,None-control,500,,
17264,Miriam Abramson,Woman,Jewish,None-control,500,,
17265,Miriam Abramson,Woman,Jewish,None-control,600,,
17266,Miriam Abramson,Woman,Jewish,None-control,600,,
17267,Miriam Abramson,Woman,Jewish,None-control,600,,
17268,Miriam Abramson,Woman,Jewish,None-control,650,,
17269,Miriam Abramson,Woman,Jewish,None-control,650,,
17270,Miriam Abramson,Woman,Jewish,None-control,650,,
17271,Miriam Abramson,Woman,Jewish,None-control,750,,
17272,Miriam Abramson,Woman,Jewish,None-control,750,,
17273,Miriam Abramson,Woman,Jewish,None-control,750,,
17274,Miriam Abramson,Woman,Jewish,None-control,850,,
17275,Miriam Abramson,Woman,Jewish,None-control,850,,
17276,Miriam Abramson,Woman,Jewish,None-control,850,,
17277,Miriam Abramson,Woman,Jewish,None-control,None-control,,
17278,Miriam Abramson,Woman,Jewish,None-control,None-control,,
17279,Miriam Abramson,Woman,Jewish,None-control,None-control,,
17280,Ruth Cohen,Woman,Jewish,no record of eviction,500,,
17281,Ruth Cohen,Woman,Jewish,no record of eviction,500,,
17282,Ruth Cohen,Woman,Jewish,no record of eviction,500,,
17283,Ruth Cohen,Woman,Jewish,no record of eviction,600,,
17284,Ruth Cohen,Woman,Jewish,no record of eviction,600,,
17285,Ruth Cohen,Woman,Jewish,no record of eviction,600,,
17286,Ruth Cohen,Woman,Jewish,no record of eviction,650,,
17287,Ruth Cohen,Woman,Jewish,no record of eviction,650,,
17288,Ruth Cohen,Woman,Jewish,no record of eviction,650,,
17289,Ruth Cohen,Woman,Jewish,no record of eviction,750,,
17290,Ruth Cohen,Woman,Jewish,no record of eviction,750,,
17291,Ruth Cohen,Woman,Jewish,no record of eviction,750,,
17292,Ruth Cohen,Woman,Jewish,no record of eviction,850,,
17293,Ruth Cohen,Woman,Jewish,no record of eviction,850,,
17294,Ruth Cohen,Woman,Jewish,no record of eviction,850,,
17295,Ruth Cohen,Woman,Jewish,no record of eviction,None-control,,
17296,Ruth Cohen,Woman,Jewish,no record of eviction,None-control,,
17297,Ruth Cohen,Woman,Jewish,no record of eviction,None-control,,
17298,Ruth Cohen,Woman,Jewish,previously been evicted,500,,
17299,Ruth Cohen,Woman,Jewish,previously been evicted,500,,
17300,Ruth Cohen,Woman,Jewish,previously been evicted,500,,
17301,Ruth Cohen,Woman,Jewish,previously been evicted,600,,
17302,Ruth Cohen,Woman,Jewish,previously been evicted,600,,
17303,Ruth Cohen,Woman,Jewish,previously been evicted,600,,
17304,Ruth Cohen,Woman,Jewish,previously been evicted,650,,
17305,Ruth Cohen,Woman,Jewish,previously been evicted,650,,
17306,Ruth Cohen,Woman,Jewish,previously been evicted,650,,
17307,Ruth Cohen,Woman,Jewish,previously been evicted,750,,
17308,Ruth Cohen,Woman,Jewish,previously been evicted,750,,
17309,Ruth Cohen,Woman,Jewish,previously been evicted,750,,
17310,Ruth Cohen,Woman,Jewish,previously been evicted,850,,
17311,Ruth Cohen,Woman,Jewish,previously been evicted,850,,
17312,Ruth Cohen,Woman,Jewish,previously been evicted,850,,
17313,Ruth Cohen,Woman,Jewish,previously been evicted,None-control,,
17314,Ruth Cohen,Woman,Jewish,previously been evicted,None-control,,
17315,Ruth Cohen,Woman,Jewish,previously been evicted,None-control,,
17316,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17317,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17318,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,500,,
17319,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17320,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17321,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,600,,
17322,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17323,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17324,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,650,,
17325,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17326,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17327,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,750,,
17328,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17329,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17330,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,850,,
17331,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17332,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17333,Ruth Cohen,Woman,Jewish,previously been evicted 6 years ago,None-control,,
17334,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17335,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17336,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,500,,
17337,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17338,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17339,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,600,,
17340,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17341,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17342,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,650,,
17343,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17344,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17345,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,750,,
17346,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17347,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
17348,Ruth Cohen,Woman,Jewish,gone to eviction court but their case was dismissed,850,,
