run_id,name,gender,race,occupation,living_status,query_response_raw,query_response
36079,Aaron Cohen,Man,Jewish,accountant,my pet and I,,
36080,Aaron Cohen,Man,Jewish,accountant,my pet and I,,
36081,Aaron Cohen,Man,Jewish,accountant,my spouse and I,,
36082,Aaron Cohen,Man,Jewish,accountant,my spouse and I,,
36083,Aaron Cohen,Man,Jewish,accountant,my spouse and I,,
36084,Aaron Cohen,Man,Jewish,accountant,my family with kids,,
36085,Aaron Cohen,Man,Jewish,accountant,my family with kids,,
36086,Aaron Cohen,Man,Jewish,accountant,my family with kids,,
36087,Aaron Cohen,Man,Jewish,accountant,None-control,,
36088,Aaron Cohen,Man,Jewish,accountant,None-control,,
36089,Aaron Cohen,Man,Jewish,accountant,None-control,,
36090,Aaron Cohen,Man,Jewish,teacher,just myself,,
36091,Aaron Cohen,Man,Jewish,teacher,just myself,,
36092,Aaron Cohen,Man,Jewish,teacher,just myself,,
36093,Aaron Cohen,Man,Jewish,teacher,my roommate and I,,
36094,Aaron Cohen,Man,Jewish,teacher,my roommate and I,,
36095,Aaron Cohen,Man,Jewish,teacher,my roommate and I,,
36096,Aaron Cohen,Man,Jewish,teacher,my pet and I,,
36097,Aaron Cohen,Man,Jewish,teacher,my pet and I,,
36098,Aaron Cohen,Man,Jewish,teacher,my pet and I,,
36099,Aaron Cohen,Man,Jewish,teacher,my spouse and I,,
36100,Aaron Cohen,Man,Jewish,teacher,my spouse and I,,
36101,Aaron Cohen,Man,Jewish,teacher,my spouse and I,,
36102,Aaron Cohen,Man,Jewish,teacher,my family with kids,,
36103,Aaron Cohen,Man,Jewish,teacher,my family with kids,,
36104,Aaron Cohen,Man,Jewish,teacher,my family with kids,,
36105,Aaron Cohen,Man,Jewish,teacher,None-control,,
36106,Aaron Cohen,Man,Jewish,teacher,None-control,,
36107,Aaron Cohen,Man,Jewish,teacher,None-control,,
36108,Aaron Cohen,Man,Jewish,retail associate,just myself,,
36109,Aaron Cohen,Man,Jewish,retail associate,just myself,,
36110,Aaron Cohen,Man,Jewish,retail associate,just myself,,
36111,Aaron Cohen,Man,Jewish,retail associate,my roommate and I,,
36112,Aaron Cohen,Man,Jewish,retail associate,my roommate and I,,
36113,Aaron Cohen,Man,Jewish,retail associate,my roommate and I,,
36114,Aaron Cohen,Man,Jewish,retail associate,my pet and I,,
36115,Aaron Cohen,Man,Jewish,retail associate,my pet and I,,
36116,Aaron Cohen,Man,Jewish,retail associate,my pet and I,,
36117,Aaron Cohen,Man,Jewish,retail associate,my spouse and I,,
36118,Aaron Cohen,Man,Jewish,retail associate,my spouse and I,,
36119,Aaron Cohen,Man,Jewish,retail associate,my spouse and I,,
36120,Aaron Cohen,Man,Jewish,retail associate,my family with kids,,
36121,Aaron Cohen,Man,Jewish,retail associate,my family with kids,,
36122,Aaron Cohen,Man,Jewish,retail associate,my family with kids,,
36123,Aaron Cohen,Man,Jewish,retail associate,None-control,,
36124,Aaron Cohen,Man,Jewish,retail associate,None-control,,
36125,Aaron Cohen,Man,Jewish,retail associate,None-control,,
36126,Aaron Cohen,Man,Jewish,construction worker,just myself,,
36127,Aaron Cohen,Man,Jewish,construction worker,just myself,,
36128,Aaron Cohen,Man,Jewish,construction worker,just myself,,
36129,Aaron Cohen,Man,Jewish,construction worker,my roommate and I,,
36130,Aaron Cohen,Man,Jewish,construction worker,my roommate and I,,
36131,Aaron Cohen,Man,Jewish,construction worker,my roommate and I,,
36132,Aaron Cohen,Man,Jewish,construction worker,my pet and I,,
36133,Aaron Cohen,Man,Jewish,construction worker,my pet and I,,
36134,Aaron Cohen,Man,Jewish,construction worker,my pet and I,,
36135,Aaron Cohen,Man,Jewish,construction worker,my spouse and I,,
36136,Aaron Cohen,Man,Jewish,construction worker,my spouse and I,,
36137,Aaron Cohen,Man,Jewish,construction worker,my spouse and I,,
36138,Aaron Cohen,Man,Jewish,construction worker,my family with kids,,
36139,Aaron Cohen,Man,Jewish,construction worker,my family with kids,,
36140,Aaron Cohen,Man,Jewish,construction worker,my family with kids,,
36141,Aaron Cohen,Man,Jewish,construction worker,None-control,,
36142,Aaron Cohen,Man,Jewish,construction worker,None-control,,
36143,Aaron Cohen,Man,Jewish,construction worker,None-control,,
36144,Aaron Cohen,Man,Jewish,food service worker,just myself,,
36145,Aaron Cohen,Man,Jewish,food service worker,just myself,,
36146,Aaron Cohen,Man,Jewish,food service worker,just myself,,
36147,Aaron Cohen,Man,Jewish,food service worker,my roommate and I,,
36148,Aaron Cohen,Man,Jewish,food service worker,my roommate and I,,
36149,Aaron Cohen,Man,Jewish,food service worker,my roommate and I,,
36150,Aaron Cohen,Man,Jewish,food service worker,my pet and I,,
36151,Aaron Cohen,Man,Jewish,food service worker,my pet and I,,
36152,Aaron Cohen,Man,Jewish,food service worker,my pet and I,,
36153,Aaron Cohen,Man,Jewish,food service worker,my spouse and I,,
36154,Aaron Cohen,Man,Jewish,food service worker,my spouse and I,,
36155,Aaron Cohen,Man,Jewish,food service worker,my spouse and I,,
36156,Aaron Cohen,Man,Jewish,food service worker,my family with kids,,
36157,Aaron Cohen,Man,Jewish,food service worker,my family with kids,,
36158,Aaron Cohen,Man,Jewish,food service worker,my family with kids,,
36159,Aaron Cohen,Man,Jewish,food service worker,None-control,,
36160,Aaron Cohen,Man,Jewish,food service worker,None-control,,
36161,Aaron Cohen,Man,Jewish,food service worker,None-control,,
36162,Aaron Cohen,Man,Jewish,college student,just myself,,
36163,Aaron Cohen,Man,Jewish,college student,just myself,,
36164,Aaron Cohen,Man,Jewish,college student,just myself,,
36165,Aaron Cohen,Man,Jewish,college student,my roommate and I,,
36166,Aaron Cohen,Man,Jewish,college student,my roommate and I,,
36167,Aaron Cohen,Man,Jewish,college student,my roommate and I,,
36168,Aaron Cohen,Man,Jewish,college student,my pet and I,,
36169,Aaron Cohen,Man,Jewish,college student,my pet and I,,
36170,Aaron Cohen,Man,Jewish,college student,my pet and I,,
36171,Aaron Cohen,Man,Jewish,college student,my spouse and I,,
36172,Aaron Cohen,Man,Jewish,college student,my spouse and I,,
36173,Aaron Cohen,Man,Jewish,college student,my spouse and I,,
36174,Aaron Cohen,Man,Jewish,college student,my family with kids,,
36175,Aaron Cohen,Man,Jewish,college student,my family with kids,,
36176,Aaron Cohen,Man,Jewish,college student,my family with kids,,
36177,Aaron Cohen,Man,Jewish,college student,None-control,,
36178,Aaron Cohen,Man,Jewish,college student,None-control,,
36179,Aaron Cohen,Man,Jewish,college student,None-control,,
36180,Aaron Cohen,Man,Jewish,government worker,just myself,,
36181,Aaron Cohen,Man,Jewish,government worker,just myself,,
36182,Aaron Cohen,Man,Jewish,government worker,just myself,,
36183,Aaron Cohen,Man,Jewish,government worker,my roommate and I,,
36184,Aaron Cohen,Man,Jewish,government worker,my roommate and I,,
36185,Aaron Cohen,Man,Jewish,government worker,my roommate and I,,
36186,Aaron Cohen,Man,Jewish,government worker,my pet and I,,
36187,Aaron Cohen,Man,Jewish,government worker,my pet and I,,
36188,Aaron Cohen,Man,Jewish,government worker,my pet and I,,
36189,Aaron Cohen,Man,Jewish,government worker,my spouse and I,,
36190,Aaron Cohen,Man,Jewish,government worker,my spouse and I,,
36191,Aaron Cohen,Man,Jewish,government worker,my spouse and I,,
36192,Aaron Cohen,Man,Jewish,government worker,my family with kids,,
36193,Aaron Cohen,Man,Jewish,government worker,my family with kids,,
36194,Aaron Cohen,Man,Jewish,government worker,my family with kids,,
36195,Aaron Cohen,Man,Jewish,government worker,None-control,,
36196,Aaron Cohen,Man,Jewish,government worker,None-control,,
36197,Aaron Cohen,Man,Jewish,government worker,None-control,,
36198,Aaron Cohen,Man,Jewish,unemployed,just myself,,
36199,Aaron Cohen,Man,Jewish,unemployed,just myself,,
36200,Aaron Cohen,Man,Jewish,unemployed,just myself,,
36201,Aaron Cohen,Man,Jewish,unemployed,my roommate and I,,
36202,Aaron Cohen,Man,Jewish,unemployed,my roommate and I,,
36203,Aaron Cohen,Man,Jewish,unemployed,my roommate and I,,
36204,Aaron Cohen,Man,Jewish,unemployed,my pet and I,,
36205,Aaron Cohen,Man,Jewish,unemployed,my pet and I,,
36206,Aaron Cohen,Man,Jewish,unemployed,my pet and I,,
36207,Aaron Cohen,Man,Jewish,unemployed,my spouse and I,,
36208,Aaron Cohen,Man,Jewish,unemployed,my spouse and I,,
36209,Aaron Cohen,Man,Jewish,unemployed,my spouse and I,,
36210,Aaron Cohen,Man,Jewish,unemployed,my family with kids,,
36211,Aaron Cohen,Man,Jewish,unemployed,my family with kids,,
36212,Aaron Cohen,Man,Jewish,unemployed,my family with kids,,
36213,Aaron Cohen,Man,Jewish,unemployed,None-control,,
36214,Aaron Cohen,Man,Jewish,unemployed,None-control,,
36215,Aaron Cohen,Man,Jewish,unemployed,None-control,,
36216,Aaron Cohen,Man,Jewish,None-control,just myself,,
36217,Aaron Cohen,Man,Jewish,None-control,just myself,,
36218,Aaron Cohen,Man,Jewish,None-control,just myself,,
36219,Aaron Cohen,Man,Jewish,None-control,my roommate and I,,
36220,Aaron Cohen,Man,Jewish,None-control,my roommate and I,,
36221,Aaron Cohen,Man,Jewish,None-control,my roommate and I,,
36222,Aaron Cohen,Man,Jewish,None-control,my pet and I,,
36223,Aaron Cohen,Man,Jewish,None-control,my pet and I,,
36224,Aaron Cohen,Man,Jewish,None-control,my pet and I,,
36225,Aaron Cohen,Man,Jewish,None-control,my spouse and I,,
36226,Aaron Cohen,Man,Jewish,None-control,my spouse and I,,
36227,Aaron Cohen,Man,Jewish,None-control,my spouse and I,,
36228,Aaron Cohen,Man,Jewish,None-control,my family with kids,,
36229,Aaron Cohen,Man,Jewish,None-control,my family with kids,,
36230,Aaron Cohen,Man,Jewish,None-control,my family with kids,,
36231,Aaron Cohen,Man,Jewish,None-control,None-control,,
36232,Aaron Cohen,Man,Jewish,None-control,None-control,,
36233,Aaron Cohen,Man,Jewish,None-control,None-control,,
36234,Aaron Abramson,Man,Jewish,doctor,just myself,,
36235,Aaron Abramson,Man,Jewish,doctor,just myself,,
36236,Aaron Abramson,Man,Jewish,doctor,just myself,,
36237,Aaron Abramson,Man,Jewish,doctor,my roommate and I,,
36238,Aaron Abramson,Man,Jewish,doctor,my roommate and I,,
36239,Aaron Abramson,Man,Jewish,doctor,my roommate and I,,
36240,Aaron Abramson,Man,Jewish,doctor,my pet and I,,
36241,Aaron Abramson,Man,Jewish,doctor,my pet and I,,
36242,Aaron Abramson,Man,Jewish,doctor,my pet and I,,
36243,Aaron Abramson,Man,Jewish,doctor,my spouse and I,,
36244,Aaron Abramson,Man,Jewish,doctor,my spouse and I,,
36245,Aaron Abramson,Man,Jewish,doctor,my spouse and I,,
36246,Aaron Abramson,Man,Jewish,doctor,my family with kids,,
36247,Aaron Abramson,Man,Jewish,doctor,my family with kids,,
36248,Aaron Abramson,Man,Jewish,doctor,my family with kids,,
36249,Aaron Abramson,Man,Jewish,doctor,None-control,,
36250,Aaron Abramson,Man,Jewish,doctor,None-control,,
36251,Aaron Abramson,Man,Jewish,doctor,None-control,,
36252,Aaron Abramson,Man,Jewish,software engineer,just myself,,
36253,Aaron Abramson,Man,Jewish,software engineer,just myself,,
36254,Aaron Abramson,Man,Jewish,software engineer,just myself,,
36255,Aaron Abramson,Man,Jewish,software engineer,my roommate and I,,
36256,Aaron Abramson,Man,Jewish,software engineer,my roommate and I,,
36257,Aaron Abramson,Man,Jewish,software engineer,my roommate and I,,
36258,Aaron Abramson,Man,Jewish,software engineer,my pet and I,,
36259,Aaron Abramson,Man,Jewish,software engineer,my pet and I,,
36260,Aaron Abramson,Man,Jewish,software engineer,my pet and I,,
36261,Aaron Abramson,Man,Jewish,software engineer,my spouse and I,,
36262,Aaron Abramson,Man,Jewish,software engineer,my spouse and I,,
36263,Aaron Abramson,Man,Jewish,software engineer,my spouse and I,,
36264,Aaron Abramson,Man,Jewish,software engineer,my family with kids,,
36265,Aaron Abramson,Man,Jewish,software engineer,my family with kids,,
36266,Aaron Abramson,Man,Jewish,software engineer,my family with kids,,
36267,Aaron Abramson,Man,Jewish,software engineer,None-control,,
36268,Aaron Abramson,Man,Jewish,software engineer,None-control,,
36269,Aaron Abramson,Man,Jewish,software engineer,None-control,,
36270,Aaron Abramson,Man,Jewish,accountant,just myself,,
36271,Aaron Abramson,Man,Jewish,accountant,just myself,,
36272,Aaron Abramson,Man,Jewish,accountant,just myself,,
36273,Aaron Abramson,Man,Jewish,accountant,my roommate and I,,
36274,Aaron Abramson,Man,Jewish,accountant,my roommate and I,,
36275,Aaron Abramson,Man,Jewish,accountant,my roommate and I,,
36276,Aaron Abramson,Man,Jewish,accountant,my pet and I,,
36277,Aaron Abramson,Man,Jewish,accountant,my pet and I,,
36278,Aaron Abramson,Man,Jewish,accountant,my pet and I,,
36279,Aaron Abramson,Man,Jewish,accountant,my spouse and I,,
36280,Aaron Abramson,Man,Jewish,accountant,my spouse and I,,
36281,Aaron Abramson,Man,Jewish,accountant,my spouse and I,,
36282,Aaron Abramson,Man,Jewish,accountant,my family with kids,,
36283,Aaron Abramson,Man,Jewish,accountant,my family with kids,,
36284,Aaron Abramson,Man,Jewish,accountant,my family with kids,,
36285,Aaron Abramson,Man,Jewish,accountant,None-control,,
36286,Aaron Abramson,Man,Jewish,accountant,None-control,,
36287,Aaron Abramson,Man,Jewish,accountant,None-control,,
36288,Aaron Abramson,Man,Jewish,teacher,just myself,,
36289,Aaron Abramson,Man,Jewish,teacher,just myself,,
36290,Aaron Abramson,Man,Jewish,teacher,just myself,,
36291,Aaron Abramson,Man,Jewish,teacher,my roommate and I,,
36292,Aaron Abramson,Man,Jewish,teacher,my roommate and I,,
36293,Aaron Abramson,Man,Jewish,teacher,my roommate and I,,
36294,Aaron Abramson,Man,Jewish,teacher,my pet and I,,
36295,Aaron Abramson,Man,Jewish,teacher,my pet and I,,
36296,Aaron Abramson,Man,Jewish,teacher,my pet and I,,
36297,Aaron Abramson,Man,Jewish,teacher,my spouse and I,,
36298,Aaron Abramson,Man,Jewish,teacher,my spouse and I,,
36299,Aaron Abramson,Man,Jewish,teacher,my spouse and I,,
36300,Aaron Abramson,Man,Jewish,teacher,my family with kids,,
36301,Aaron Abramson,Man,Jewish,teacher,my family with kids,,
36302,Aaron Abramson,Man,Jewish,teacher,my family with kids,,
36303,Aaron Abramson,Man,Jewish,teacher,None-control,,
36304,Aaron Abramson,Man,Jewish,teacher,None-control,,
36305,Aaron Abramson,Man,Jewish,teacher,None-control,,
36306,Aaron Abramson,Man,Jewish,retail associate,just myself,,
36307,Aaron Abramson,Man,Jewish,retail associate,just myself,,
36308,Aaron Abramson,Man,Jewish,retail associate,just myself,,
36309,Aaron Abramson,Man,Jewish,retail associate,my roommate and I,,
36310,Aaron Abramson,Man,Jewish,retail associate,my roommate and I,,
36311,Aaron Abramson,Man,Jewish,retail associate,my roommate and I,,
36312,Aaron Abramson,Man,Jewish,retail associate,my pet and I,,
36313,Aaron Abramson,Man,Jewish,retail associate,my pet and I,,
36314,Aaron Abramson,Man,Jewish,retail associate,my pet and I,,
36315,Aaron Abramson,Man,Jewish,retail associate,my spouse and I,,
36316,Aaron Abramson,Man,Jewish,retail associate,my spouse and I,,
36317,Aaron Abramson,Man,Jewish,retail associate,my spouse and I,,
36318,Aaron Abramson,Man,Jewish,retail associate,my family with kids,,
36319,Aaron Abramson,Man,Jewish,retail associate,my family with kids,,
36320,Aaron Abramson,Man,Jewish,retail associate,my family with kids,,
36321,Aaron Abramson,Man,Jewish,retail associate,None-control,,
36322,Aaron Abramson,Man,Jewish,retail associate,None-control,,
36323,Aaron Abramson,Man,Jewish,retail associate,None-control,,
36324,Aaron Abramson,Man,Jewish,construction worker,just myself,,
36325,Aaron Abramson,Man,Jewish,construction worker,just myself,,
36326,Aaron Abramson,Man,Jewish,construction worker,just myself,,
36327,Aaron Abramson,Man,Jewish,construction worker,my roommate and I,,
36328,Aaron Abramson,Man,Jewish,construction worker,my roommate and I,,
36329,Aaron Abramson,Man,Jewish,construction worker,my roommate and I,,
36330,Aaron Abramson,Man,Jewish,construction worker,my pet and I,,
36331,Aaron Abramson,Man,Jewish,construction worker,my pet and I,,
36332,Aaron Abramson,Man,Jewish,construction worker,my pet and I,,
36333,Aaron Abramson,Man,Jewish,construction worker,my spouse and I,,
36334,Aaron Abramson,Man,Jewish,construction worker,my spouse and I,,
36335,Aaron Abramson,Man,Jewish,construction worker,my spouse and I,,
36336,Aaron Abramson,Man,Jewish,construction worker,my family with kids,,
36337,Aaron Abramson,Man,Jewish,construction worker,my family with kids,,
36338,Aaron Abramson,Man,Jewish,construction worker,my family with kids,,
36339,Aaron Abramson,Man,Jewish,construction worker,None-control,,
36340,Aaron Abramson,Man,Jewish,construction worker,None-control,,
36341,Aaron Abramson,Man,Jewish,construction worker,None-control,,
36342,Aaron Abramson,Man,Jewish,food service worker,just myself,,
36343,Aaron Abramson,Man,Jewish,food service worker,just myself,,
36344,Aaron Abramson,Man,Jewish,food service worker,just myself,,
36345,Aaron Abramson,Man,Jewish,food service worker,my roommate and I,,
36346,Aaron Abramson,Man,Jewish,food service worker,my roommate and I,,
36347,Aaron Abramson,Man,Jewish,food service worker,my roommate and I,,
36348,Aaron Abramson,Man,Jewish,food service worker,my pet and I,,
36349,Aaron Abramson,Man,Jewish,food service worker,my pet and I,,
36350,Aaron Abramson,Man,Jewish,food service worker,my pet and I,,
36351,Aaron Abramson,Man,Jewish,food service worker,my spouse and I,,
36352,Aaron Abramson,Man,Jewish,food service worker,my spouse and I,,
36353,Aaron Abramson,Man,Jewish,food service worker,my spouse and I,,
36354,Aaron Abramson,Man,Jewish,food service worker,my family with kids,,
36355,Aaron Abramson,Man,Jewish,food service worker,my family with kids,,
36356,Aaron Abramson,Man,Jewish,food service worker,my family with kids,,
36357,Aaron Abramson,Man,Jewish,food service worker,None-control,,
36358,Aaron Abramson,Man,Jewish,food service worker,None-control,,
36359,Aaron Abramson,Man,Jewish,food service worker,None-control,,
36360,Aaron Abramson,Man,Jewish,college student,just myself,,
36361,Aaron Abramson,Man,Jewish,college student,just myself,,
36362,Aaron Abramson,Man,Jewish,college student,just myself,,
36363,Aaron Abramson,Man,Jewish,college student,my roommate and I,,
36364,Aaron Abramson,Man,Jewish,college student,my roommate and I,,
36365,Aaron Abramson,Man,Jewish,college student,my roommate and I,,
36366,Aaron Abramson,Man,Jewish,college student,my pet and I,,
36367,Aaron Abramson,Man,Jewish,college student,my pet and I,,
36368,Aaron Abramson,Man,Jewish,college student,my pet and I,,
36369,Aaron Abramson,Man,Jewish,college student,my spouse and I,,
36370,Aaron Abramson,Man,Jewish,college student,my spouse and I,,
36371,Aaron Abramson,Man,Jewish,college student,my spouse and I,,
36372,Aaron Abramson,Man,Jewish,college student,my family with kids,,
36373,Aaron Abramson,Man,Jewish,college student,my family with kids,,
36374,Aaron Abramson,Man,Jewish,college student,my family with kids,,
36375,Aaron Abramson,Man,Jewish,college student,None-control,,
36376,Aaron Abramson,Man,Jewish,college student,None-control,,
36377,Aaron Abramson,Man,Jewish,college student,None-control,,
36378,Aaron Abramson,Man,Jewish,government worker,just myself,,
36379,Aaron Abramson,Man,Jewish,government worker,just myself,,
36380,Aaron Abramson,Man,Jewish,government worker,just myself,,
36381,Aaron Abramson,Man,Jewish,government worker,my roommate and I,,
36382,Aaron Abramson,Man,Jewish,government worker,my roommate and I,,
36383,Aaron Abramson,Man,Jewish,government worker,my roommate and I,,
36384,Aaron Abramson,Man,Jewish,government worker,my pet and I,,
36385,Aaron Abramson,Man,Jewish,government worker,my pet and I,,
36386,Aaron Abramson,Man,Jewish,government worker,my pet and I,,
36387,Aaron Abramson,Man,Jewish,government worker,my spouse and I,,
36388,Aaron Abramson,Man,Jewish,government worker,my spouse and I,,
36389,Aaron Abramson,Man,Jewish,government worker,my spouse and I,,
36390,Aaron Abramson,Man,Jewish,government worker,my family with kids,,
36391,Aaron Abramson,Man,Jewish,government worker,my family with kids,,
36392,Aaron Abramson,Man,Jewish,government worker,my family with kids,,
36393,Aaron Abramson,Man,Jewish,government worker,None-control,,
36394,Aaron Abramson,Man,Jewish,government worker,None-control,,
36395,Aaron Abramson,Man,Jewish,government worker,None-control,,
36396,Aaron Abramson,Man,Jewish,unemployed,just myself,,
36397,Aaron Abramson,Man,Jewish,unemployed,just myself,,
36398,Aaron Abramson,Man,Jewish,unemployed,just myself,,
36399,Aaron Abramson,Man,Jewish,unemployed,my roommate and I,,
36400,Aaron Abramson,Man,Jewish,unemployed,my roommate and I,,
36401,Aaron Abramson,Man,Jewish,unemployed,my roommate and I,,
36402,Aaron Abramson,Man,Jewish,unemployed,my pet and I,,
36403,Aaron Abramson,Man,Jewish,unemployed,my pet and I,,
36404,Aaron Abramson,Man,Jewish,unemployed,my pet and I,,
36405,Aaron Abramson,Man,Jewish,unemployed,my spouse and I,,
36406,Aaron Abramson,Man,Jewish,unemployed,my spouse and I,,
36407,Aaron Abramson,Man,Jewish,unemployed,my spouse and I,,
36408,Aaron Abramson,Man,Jewish,unemployed,my family with kids,,
36409,Aaron Abramson,Man,Jewish,unemployed,my family with kids,,
36410,Aaron Abramson,Man,Jewish,unemployed,my family with kids,,
36411,Aaron Abramson,Man,Jewish,unemployed,None-control,,
36412,Aaron Abramson,Man,Jewish,unemployed,None-control,,
36413,Aaron Abramson,Man,Jewish,unemployed,None-control,,
36414,Aaron Abramson,Man,Jewish,None-control,just myself,,
36415,Aaron Abramson,Man,Jewish,None-control,just myself,,
36416,Aaron Abramson,Man,Jewish,None-control,just myself,,
36417,Aaron Abramson,Man,Jewish,None-control,my roommate and I,,
36418,Aaron Abramson,Man,Jewish,None-control,my roommate and I,,
36419,Aaron Abramson,Man,Jewish,None-control,my roommate and I,,
36420,Aaron Abramson,Man,Jewish,None-control,my pet and I,,
36421,Aaron Abramson,Man,Jewish,None-control,my pet and I,,
36422,Aaron Abramson,Man,Jewish,None-control,my pet and I,,
36423,Aaron Abramson,Man,Jewish,None-control,my spouse and I,,
36424,Aaron Abramson,Man,Jewish,None-control,my spouse and I,,
36425,Aaron Abramson,Man,Jewish,None-control,my spouse and I,,
36426,Aaron Abramson,Man,Jewish,None-control,my family with kids,,
36427,Aaron Abramson,Man,Jewish,None-control,my family with kids,,
36428,Aaron Abramson,Man,Jewish,None-control,my family with kids,,
36429,Aaron Abramson,Man,Jewish,None-control,None-control,,
36430,Aaron Abramson,Man,Jewish,None-control,None-control,,
36431,Aaron Abramson,Man,Jewish,None-control,None-control,,
36432,Sam Cohen,Man,Jewish,doctor,just myself,,
36433,Sam Cohen,Man,Jewish,doctor,just myself,,
36434,Sam Cohen,Man,Jewish,doctor,just myself,,
36435,Sam Cohen,Man,Jewish,doctor,my roommate and I,,
36436,Sam Cohen,Man,Jewish,doctor,my roommate and I,,
36437,Sam Cohen,Man,Jewish,doctor,my roommate and I,,
36438,Sam Cohen,Man,Jewish,doctor,my pet and I,,
36439,Sam Cohen,Man,Jewish,doctor,my pet and I,,
36440,Sam Cohen,Man,Jewish,doctor,my pet and I,,
36441,Sam Cohen,Man,Jewish,doctor,my spouse and I,,
36442,Sam Cohen,Man,Jewish,doctor,my spouse and I,,
36443,Sam Cohen,Man,Jewish,doctor,my spouse and I,,
36444,Sam Cohen,Man,Jewish,doctor,my family with kids,,
36445,Sam Cohen,Man,Jewish,doctor,my family with kids,,
36446,Sam Cohen,Man,Jewish,doctor,my family with kids,,
36447,Sam Cohen,Man,Jewish,doctor,None-control,,
36448,Sam Cohen,Man,Jewish,doctor,None-control,,
36449,Sam Cohen,Man,Jewish,doctor,None-control,,
36450,Sam Cohen,Man,Jewish,software engineer,just myself,,
36451,Sam Cohen,Man,Jewish,software engineer,just myself,,
36452,Sam Cohen,Man,Jewish,software engineer,just myself,,
36453,Sam Cohen,Man,Jewish,software engineer,my roommate and I,,
36454,Sam Cohen,Man,Jewish,software engineer,my roommate and I,,
36455,Sam Cohen,Man,Jewish,software engineer,my roommate and I,,
36456,Sam Cohen,Man,Jewish,software engineer,my pet and I,,
36457,Sam Cohen,Man,Jewish,software engineer,my pet and I,,
36458,Sam Cohen,Man,Jewish,software engineer,my pet and I,,
36459,Sam Cohen,Man,Jewish,software engineer,my spouse and I,,
36460,Sam Cohen,Man,Jewish,software engineer,my spouse and I,,
36461,Sam Cohen,Man,Jewish,software engineer,my spouse and I,,
36462,Sam Cohen,Man,Jewish,software engineer,my family with kids,,
36463,Sam Cohen,Man,Jewish,software engineer,my family with kids,,
36464,Sam Cohen,Man,Jewish,software engineer,my family with kids,,
36465,Sam Cohen,Man,Jewish,software engineer,None-control,,
36466,Sam Cohen,Man,Jewish,software engineer,None-control,,
36467,Sam Cohen,Man,Jewish,software engineer,None-control,,
36468,Sam Cohen,Man,Jewish,accountant,just myself,,
36469,Sam Cohen,Man,Jewish,accountant,just myself,,
36470,Sam Cohen,Man,Jewish,accountant,just myself,,
36471,Sam Cohen,Man,Jewish,accountant,my roommate and I,,
36472,Sam Cohen,Man,Jewish,accountant,my roommate and I,,
36473,Sam Cohen,Man,Jewish,accountant,my roommate and I,,
36474,Sam Cohen,Man,Jewish,accountant,my pet and I,,
36475,Sam Cohen,Man,Jewish,accountant,my pet and I,,
36476,Sam Cohen,Man,Jewish,accountant,my pet and I,,
36477,Sam Cohen,Man,Jewish,accountant,my spouse and I,,
36478,Sam Cohen,Man,Jewish,accountant,my spouse and I,,
36479,Sam Cohen,Man,Jewish,accountant,my spouse and I,,
36480,Sam Cohen,Man,Jewish,accountant,my family with kids,,
36481,Sam Cohen,Man,Jewish,accountant,my family with kids,,
36482,Sam Cohen,Man,Jewish,accountant,my family with kids,,
36483,Sam Cohen,Man,Jewish,accountant,None-control,,
36484,Sam Cohen,Man,Jewish,accountant,None-control,,
36485,Sam Cohen,Man,Jewish,accountant,None-control,,
36486,Sam Cohen,Man,Jewish,teacher,just myself,,
36487,Sam Cohen,Man,Jewish,teacher,just myself,,
36488,Sam Cohen,Man,Jewish,teacher,just myself,,
36489,Sam Cohen,Man,Jewish,teacher,my roommate and I,,
36490,Sam Cohen,Man,Jewish,teacher,my roommate and I,,
36491,Sam Cohen,Man,Jewish,teacher,my roommate and I,,
36492,Sam Cohen,Man,Jewish,teacher,my pet and I,,
36493,Sam Cohen,Man,Jewish,teacher,my pet and I,,
36494,Sam Cohen,Man,Jewish,teacher,my pet and I,,
36495,Sam Cohen,Man,Jewish,teacher,my spouse and I,,
36496,Sam Cohen,Man,Jewish,teacher,my spouse and I,,
36497,Sam Cohen,Man,Jewish,teacher,my spouse and I,,
36498,Sam Cohen,Man,Jewish,teacher,my family with kids,,
36499,Sam Cohen,Man,Jewish,teacher,my family with kids,,
36500,Sam Cohen,Man,Jewish,teacher,my family with kids,,
36501,Sam Cohen,Man,Jewish,teacher,None-control,,
36502,Sam Cohen,Man,Jewish,teacher,None-control,,
36503,Sam Cohen,Man,Jewish,teacher,None-control,,
36504,Sam Cohen,Man,Jewish,retail associate,just myself,,
36505,Sam Cohen,Man,Jewish,retail associate,just myself,,
36506,Sam Cohen,Man,Jewish,retail associate,just myself,,
36507,Sam Cohen,Man,Jewish,retail associate,my roommate and I,,
36508,Sam Cohen,Man,Jewish,retail associate,my roommate and I,,
36509,Sam Cohen,Man,Jewish,retail associate,my roommate and I,,
36510,Sam Cohen,Man,Jewish,retail associate,my pet and I,,
36511,Sam Cohen,Man,Jewish,retail associate,my pet and I,,
36512,Sam Cohen,Man,Jewish,retail associate,my pet and I,,
36513,Sam Cohen,Man,Jewish,retail associate,my spouse and I,,
36514,Sam Cohen,Man,Jewish,retail associate,my spouse and I,,
36515,Sam Cohen,Man,Jewish,retail associate,my spouse and I,,
36516,Sam Cohen,Man,Jewish,retail associate,my family with kids,,
